call_end_date;research_area;is_approved;gender;academic_age;inst_type;previous_snsf_funding
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2016-02-12;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
